,area_name,district_name,name,result_protiv,result_unom_type,result_yavka,result_za,status,updated_at
1206,Бабушкинский,СВАО,"Енисейская улица, дом 3, корпус 1",7.0,1,63.0,93.0,in_list,06.06
1207,Бабушкинский,СВАО,"Енисейская улица, дом 3, корпус 2",2.0,1,79.0,98.0,in_list,06.06
1208,Царицыно,ЮАО,"Ереванская улица, дом 10, корпус 1",4.0,1,68.0,96.0,in_list,06.06
1209,Царицыно,ЮАО,"Ереванская улица, дом 10, корпус 2",0.0,1,55.0,100.0,in_list,06.06
1210,Царицыно,ЮАО,"Ереванская улица, дом 11, корпус 1",7.0,1,51.0,93.0,in_list,06.06
1211,Царицыно,ЮАО,"Ереванская улица, дом 11, корпус 2",19.0,1,62.0,81.0,in_list,06.06
1212,Царицыно,ЮАО,"Ереванская улица, дом 12, корпус 1",4.0,1,61.0,96.0,in_list,06.06
1213,Царицыно,ЮАО,"Ереванская улица, дом 12, корпус 2",8.0,1,63.0,92.0,in_list,06.06
1214,Хорошёво-Мнёвники,СЗАО,"улица Демьяна Бедного, дом 1, корпус 5",3.0,1,60.0,97.0,in_list,06.06
1215,Царицыно,ЮАО,"Ереванская улица, дом 12, корпус 4",8.0,1,60.0,92.0,in_list,06.06
1216,Царицыно,ЮАО,"Ереванская улица, дом 13, корпус 1",12.0,1,54.0,88.0,in_list,06.06
1217,Царицыно,ЮАО,"Ереванская улица, дом 33",7.0,1,58.0,93.0,in_list,06.06
1218,Царицыно,ЮАО,"Ереванская улица, дом 13, корпус 2",16.0,1,53.0,84.0,in_list,06.06
1219,Царицыно,ЮАО,"Ереванская улица, дом 35",6.0,1,56.0,94.0,in_list,06.06
1220,Царицыно,ЮАО,"Ереванская улица, дом 4, корпус 1",6.0,1,55.0,94.0,in_list,06.06
1221,Царицыно,ЮАО,"Ереванская улица, дом 14, корпус 1",10.0,1,63.0,90.0,in_list,06.06
1222,Царицыно,ЮАО,"Ереванская улица, дом 4, корпус 2",9.0,1,71.0,91.0,in_list,06.06
1223,Царицыно,ЮАО,"Ереванская улица, дом 4, корпус 3",6.0,1,67.0,94.0,in_list,06.06
1224,Царицыно,ЮАО,"Ереванская улица, дом 14, корпус 2",6.0,1,52.0,94.0,in_list,06.06
1225,Царицыно,ЮАО,"Ереванская улица, дом 5, корпус 1",12.0,1,53.0,88.0,in_list,06.06
1226,Царицыно,ЮАО,"Ереванская улица, дом 5, корпус 2",2.0,1,69.0,98.0,in_list,06.06
1227,Царицыно,ЮАО,"Ереванская улица, дом 15, корпус 1",11.0,1,56.0,89.0,in_list,06.06
1228,Царицыно,ЮАО,"Ереванская улица, дом 6, корпус 1",14.0,1,65.0,86.0,in_list,06.06
1229,Царицыно,ЮАО,"Ереванская улица, дом 6, корпус 2",4.0,1,59.0,96.0,in_list,06.06
1230,Царицыно,ЮАО,"Ереванская улица, дом 6, корпус 3",4.0,1,69.0,96.0,in_list,06.06
1231,Царицыно,ЮАО,"Ереванская улица, дом 16, корпус 1",8.0,1,64.0,92.0,in_list,06.06
1232,Царицыно,ЮАО,"Ереванская улица, дом 7, корпус 1",8.0,1,65.0,92.0,in_list,06.06
1233,Царицыно,ЮАО,"Ереванская улица, дом 16, корпус 2",6.0,1,57.0,94.0,in_list,06.06
1234,Царицыно,ЮАО,"Ереванская улица, дом 7, корпус 2",10.0,1,65.0,90.0,in_list,06.06
1235,Царицыно,ЮАО,"Ереванская улица, дом 8, корпус 2",2.0,1,56.0,98.0,in_list,06.06
1236,Царицыно,ЮАО,"Ереванская улица, дом 16, корпус 3",10.0,1,53.0,90.0,in_list,06.06
1237,Царицыно,ЮАО,"Ереванская улица, дом 9, корпус 2",12.0,1,69.0,88.0,in_list,06.06
1238,Царицыно,ЮАО,"Ереванская улица, дом 16, корпус 4",8.0,1,46.0,92.0,in_list,06.06
1239,Царицыно,ЮАО,"Ереванская улица, дом 16, корпус 5",12.0,1,61.0,88.0,in_list,06.06
1240,Кузьминки,ЮВАО,"Есенинский бульвар, дом 11, корпус 1",6.0,1,63.0,94.0,in_list,06.06
1241,Царицыно,ЮАО,"Ереванская улица, дом 17, корпус 1",0.0,1,72.0,100.0,in_list,06.06
1242,Кузьминки,ЮВАО,"Есенинский бульвар, дом 11, корпус 2",3.0,1,74.0,97.0,in_list,06.06
1243,Царицыно,ЮАО,"Ереванская улица, дом 17, корпус 2",5.0,1,63.0,95.0,in_list,06.06
1244,Кузьминки,ЮВАО,"Есенинский бульвар, дом 2/24",11.0,1,54.0,89.0,in_list,06.06
1245,Царицыно,ЮАО,"Ереванская улица, дом 2, корпус 1",11.0,1,54.0,89.0,in_list,06.06
1246,Кузьминки,ЮВАО,"Есенинский бульвар, дом 6, корпус 2",6.0,1,65.0,94.0,in_list,06.06
1247,Царицыно,ЮАО,"Ереванская улица, дом 2, корпус 2",10.0,1,51.0,90.0,in_list,06.06
1248,Коптево,САО,"бульвар Матроса Железняка, дом 18/12",11.0,1,47.0,89.0,in_list,06.06
1249,Царицыно,ЮАО,"Ереванская улица, дом 22, корпус 2",5.0,1,61.0,95.0,in_list,06.06
1250,Коптево,САО,"бульвар Матроса Железняка, дом 20, корпус 1",18.0,1,47.0,82.0,in_list,06.06
1251,Коптево,САО,"бульвар Матроса Железняка, дом 20, корпус 2",15.0,1,45.0,85.0,in_list,06.06
1252,Царицыно,ЮАО,"Ереванская улица, дом 24, корпус 2",12.0,1,53.0,88.0,in_list,06.06
1253,Царицыно,ЮАО,"Ереванская улица, дом 25",3.0,1,62.0,97.0,in_list,06.06
1254,Коптево,САО,"бульвар Матроса Железняка, дом 24, корпус 2",7.0,1,48.0,93.0,in_list,06.06
1255,Царицыно,ЮАО,"Ереванская улица, дом 27",6.0,1,66.0,94.0,in_list,06.06
1256,Кунцево,ЗАО,"Полоцкая улица, дом 5, корпус 2",6.0,1,80.0,94.0,in_list,06.06
1257,Царицыно,ЮАО,"Ереванская улица, дом 29",3.0,1,67.0,97.0,in_list,06.06
1258,Коптево,САО,"бульвар Матроса Железняка, дом 26/11",12.0,1,40.0,88.0,in_list,06.06
1259,Царицыно,ЮАО,"Ереванская улица, дом 3",3.0,1,63.0,97.0,in_list,06.06
1260,Коптево,САО,"бульвар Матроса Железняка, дом 36",8.0,1,60.0,92.0,in_list,06.06
1261,Хорошёво-Мнёвники,СЗАО,"Живописная улица, дом 13, корпус 1",22.0,1,41.0,78.0,in_list,06.06
1262,Царицыно,ЮАО,"Ереванская улица, дом 31",3.0,1,71.0,97.0,in_list,06.06
1263,Хорошёво-Мнёвники,СЗАО,"Живописная улица, дом 13, корпус 2",39.0,1,51.0,61.0,in_list,06.06
1264,Хорошёво-Мнёвники,СЗАО,"Живописная улица, дом 16",8.0,1,64.0,92.0,in_list,06.06
1265,Хорошёво-Мнёвники,СЗАО,"Живописная улица, дом 18, корпус 1",11.0,1,68.0,89.0,in_list,06.06
1266,Хорошёво-Мнёвники,СЗАО,"Живописная улица, дом 4, корпус 1",11.0,1,60.0,89.0,in_list,06.06
1267,Хорошёво-Мнёвники,СЗАО,"Живописная улица, дом 4, корпус 2",14.0,1,60.0,86.0,in_list,06.06
1268,Хорошёво-Мнёвники,СЗАО,"Живописная улица, дом 4, корпус 3",27.0,1,50.0,73.0,in_list,06.06
1269,Хорошёво-Мнёвники,СЗАО,"Живописная улица, дом 4, корпус 4",31.0,1,58.0,69.0,in_list,06.06
1270,Солнцево,ЗАО,"Боровский проезд, дом 10",15.0,1,58.0,85.0,in_list,06.06
1271,Хорошёво-Мнёвники,СЗАО,"Живописная улица, дом 5, корпус 1",4.0,1,57.0,96.0,in_list,06.06
1272,Хорошёво-Мнёвники,СЗАО,"Живописная улица, дом 6, корпус 2",4.0,1,66.0,96.0,in_list,06.06
1273,Хорошёво-Мнёвники,СЗАО,"Живописная улица, дом 7",28.0,1,50.0,72.0,in_list,06.06
1274,Хорошёво-Мнёвники,СЗАО,"Живописная улица, дом 8",2.0,1,80.0,98.0,in_list,06.06
1275,Хорошёво-Мнёвники,СЗАО,"Живописная улица, дом 9, корпус 1",2.0,1,58.0,98.0,in_list,06.06
1276,Хорошёво-Мнёвники,СЗАО,"Живописная улица, дом 9, корпус 2",13.0,1,47.0,87.0,in_list,06.06
1277,Хорошёво-Мнёвники,СЗАО,"Живописная улица, дом 9, корпус 3",20.0,1,49.0,80.0,in_list,06.06
1278,Кузьминки,ЮВАО,"Жигулёвская улица, дом 12, корпус 1",2.0,1,69.0,98.0,in_list,06.06
1279,Кузьминки,ЮВАО,"Жигулёвская улица, дом 12, корпус 2",2.0,1,65.0,98.0,in_list,06.06
1280,Кузьминки,ЮВАО,"Жигулёвская улица, дом 12, корпус 3",2.0,1,57.0,98.0,in_list,06.06
1281,Кузьминки,ЮВАО,"Жигулёвская улица, дом 12, корпус 4",2.0,1,74.0,98.0,in_list,06.06
1282,Кузьминки,ЮВАО,"Жигулёвская улица, дом 12, корпус 5",2.0,1,57.0,98.0,in_list,06.06
1283,Кузьминки,ЮВАО,"Жигулёвская улица, дом 12, корпус 6",2.0,1,54.0,98.0,in_list,06.06
1284,Кузьминки,ЮВАО,"Жигулёвская улица, дом 16",4.0,1,59.0,96.0,in_list,06.06
1285,Кузьминки,ЮВАО,"Жигулёвская улица, дом 18",5.0,1,54.0,95.0,in_list,06.06
1286,Кузьминки,ЮВАО,"Жигулёвская улица, дом 20",2.0,1,59.0,98.0,in_list,06.06
1287,Кузьминки,ЮВАО,"Жигулёвская улица, дом 3",3.0,1,55.0,97.0,in_list,06.06
1288,Соколиная Гора,ВАО,"улица Бориса Жигулёнкова, дом 25, корпус 1",48.0,1,55.0,52.0,in_list,06.06
1289,Соколиная Гора,ВАО,"улица Бориса Жигулёнкова, дом 25, корпус 2",14.0,1,45.0,86.0,in_list,06.06
1290,Соколиная Гора,ВАО,"улица Бориса Жигулёнкова, дом 25, корпус 3",54.0,1,87.0,46.0,in_list,06.06
1291,Соколиная Гора,ВАО,"улица Бориса Жигулёнкова, дом 25, корпус 4",19.0,1,65.0,81.0,in_list,06.06
1292,Даниловский,ЮАО,"Жуков проезд, дом 21",0.0,6,0.0,0.0,in_list,06.06
1293,Хорошёво-Мнёвники,СЗАО,"проспект Маршала Жукова, дом 20, корпус 1",4.0,1,48.0,96.0,in_list,06.06
1294,Хорошёво-Мнёвники,СЗАО,"проспект Маршала Жукова, дом 20, корпус 2",10.0,1,48.0,90.0,in_list,06.06
1295,Хорошёво-Мнёвники,СЗАО,"проспект Маршала Жукова, дом 20, корпус 3",10.0,1,63.0,90.0,in_list,06.06
1296,Хорошёво-Мнёвники,СЗАО,"проспект Маршала Жукова, дом 21",13.0,1,58.0,87.0,in_list,06.06
1297,Хорошёво-Мнёвники,СЗАО,"проспект Маршала Жукова, дом 22, корпус 2",15.0,1,55.0,85.0,in_list,06.06
1298,Хорошёво-Мнёвники,СЗАО,"проспект Маршала Жукова, дом 22, корпус 3",9.0,1,45.0,91.0,in_list,06.06
1299,Хорошёво-Мнёвники,СЗАО,"проспект Маршала Жукова, дом 24, корпус 2",9.0,1,55.0,91.0,in_list,06.06
1300,Хорошёво-Мнёвники,СЗАО,"проспект Маршала Жукова, дом 24, корпус 3",17.0,1,59.0,83.0,in_list,06.06
1301,Хорошёво-Мнёвники,СЗАО,"проспект Маршала Жукова, дом 25, корпус 1",6.0,1,44.0,94.0,in_list,06.06
1302,Алтуфьевский,СВАО,"Путевой проезд, дом 14",25.0,1,44.0,75.0,in_list,06.06
1303,Хорошёво-Мнёвники,СЗАО,"проспект Маршала Жукова, дом 24, корпус 1",4.0,1,52.0,96.0,in_list,06.06
1304,Хорошёво-Мнёвники,СЗАО,"проспект Маршала Жукова, дом 28",11.0,1,47.0,89.0,in_list,06.06
1305,Останкинский,СВАО,"улица Кондратюка, дом 4",45.0,1,54.0,55.0,in_list,06.06
1306,Хорошёво-Мнёвники,СЗАО,"проспект Маршала Жукова, дом 29",0.0,1,62.0,100.0,in_list,06.06
1307,Останкинский,СВАО,"улица Кондратюка, дом 6",19.0,1,40.0,81.0,in_list,06.06
1308,Хорошёво-Мнёвники,СЗАО,"проспект Маршала Жукова, дом 30, корпус 1",7.0,1,36.0,93.0,in_list,06.06
1309,Останкинский,СВАО,"улица Кондратюка, дом 8",20.0,1,50.0,80.0,in_list,06.06
1310,Алексеевский,СВАО,"улица Константинова, дом 11",39.0,1,64.0,61.0,in_list,06.06
1311,Хорошёво-Мнёвники,СЗАО,"проспект Маршала Жукова, дом 30, корпус 2",8.0,1,45.0,92.0,in_list,06.06
1312,Алексеевский,СВАО,"улица Константинова, дом 7",8.0,1,61.0,92.0,in_list,06.06
1313,Хорошёво-Мнёвники,СЗАО,"проспект Маршала Жукова, дом 30, корпус 3",27.0,1,38.0,73.0,in_list,06.06
1314,Алексеевский,СВАО,"улица Константинова, дом 9",51.0,1,59.0,49.0,in_list,06.06
1315,Хорошёво-Мнёвники,СЗАО,"проспект Маршала Жукова, дом 32",5.0,1,46.0,95.0,in_list,06.06
1316,Коптево,САО,"Коптевская улица, дом 26, корпус 1",24.0,1,36.0,76.0,in_list,06.06
1317,Хорошёво-Мнёвники,СЗАО,"проспект Маршала Жукова, дом 36",21.0,1,41.0,79.0,in_list,06.06
1318,Коптево,САО,"Коптевская улица, дом 26, корпус 2",44.0,1,60.0,56.0,in_list,06.06
1319,Хорошёво-Мнёвники,СЗАО,"проспект Маршала Жукова, дом 38",14.0,1,44.0,86.0,in_list,06.06
